Filename;Index;DataIndex;Frequency (Hz);Time (s);-Z'' (Ω);Z (Ω);-Phase (°);Z' (Ω)
C:\Users\gpnan\AppData\Local\Temp\2 EIS GC1\2-EIS frequency scan-FrequencyScan.txt;1;1;100000;416,5089728;4,6585610635276;6,67180132241098;44,2864789019677;4,77605922315767
;2;2;79432,8234721399;417,83748396;3,39351980301055;5,94366795025477;34,8162942818449;4,87967335479138
;3;3;63095,7344477959;419,11565684;2,85868855599674;5,95956148210474;28,664571281489;5,22917515472562
;4;4;50118,7233625298;420,79945936;1,84381435936042;6,66335540392994;16,0639206628192;6,40317529412546
;5;5;39810,7170550419;422,8271768;2,00006753945016;5,86244298796537;19,9479426859776;5,51071389429556
;6;6;31622,7766013657;424,39621664;1,65129781288843;5,85288367549974;16,3876132386624;5,61511022617377
;7;7;25118,8643150248;425,8895116;1,37786134140187;5,89510736014174;13,5167514365185;5,73182247731623
;8;8;19952,6231495358;427,85892948;1,25949548175845;5,9096157739061;12,305633922971;5,7738401195937
;9;9;15848,93192441;429,1648402;1,13733743964592;5,95757828672207;11,0056620290284;5,84800842944006
;10;10;12589,2541178838;430,19849812;1,05363837336139;6,01437729967399;10,0895178647333;5,92136643698177
;11;11;10000;431,5694678;1,00021680931858;6,07991574984918;9,46886485427031;5,99707777668597
;12;12;7942,85714280639;432,6992827;0,97452395187923;6,15636944169282;9,10795943999142;6,07874886550044
;13;13;6309,99999982236;433,85654802;0,974247908706547;6,24437299822036;8,97596543300493;6,16790362710739
;14;14;5012,49999968914;434,67262566;0,99183607251117;6,33963934581258;9,00089657987215;6,26157234568447
;15;15;3980;435,45830278;1,02896975610138;6,4513811550923;9,17764588489393;6,36879423826117
;16;16;3162,85714280639;435,89823966;1,08101836162594;6,57289356522384;9,46622223509198;6,48338870665553
;17;17;2512,49999968914;436,55834418;1,15153801075051;6,70556530446011;9,88834454093316;6,60594930817486
;18;18;1993,33333309649;437,0883167;1,23783422902648;6,85801153420951;10,3985717060448;6,74537535092014
;19;19;1585,71428561278;437,43835716;1,33644291264067;7,01865112504848;10,9768915054059;6,89023830911506
;20;20;1253,99999982236;437,7840327;1,45418036626404;7,20693111106232;11,6407903712172;7,05869786164348
;21;21;1006,66666654824;438,14857642;1,58024124413861;7,39849786867457;12,3327878065484;7,22776648233086
;22;22;793,333333096486;438,49709022;1,7298476904732;7,6310097412883;13,1020764435954;7,43235740794275
;23;23;629,999999822364;438,81631006;1,89631919652138;7,87575056214344;13,9325509938953;7,64404476844603
;24;24;506,666666548243;439,41222666;2,07436047253713;8,1319097900906;14,7788569580939;7,86288658599034
;25;25;393,333333096486;439,74925142;2,30934384775275;8,45532203472384;15,8501949319292;8,13384298494463
;26;26;317,142856838339;440,06972964;2,52770260253291;8,74368379069234;16,8034222714316;8,37034800858151
;27;27;257,142856838339;440,3929368;2,77944248933693;9,05357321190312;17,8784994009815;8,61637321335133
